"","doy","t","temp","seas","thresh","X5Ev"
"12017",330,2014-11-25,11.87,10.4155,13.9445,0
"12018",331,2014-11-26,10.6,10.2496,13.806,0
"12019",332,2014-11-27,8.61,10.0848,13.6679,0
"12020",333,2014-11-28,7.2,9.9213,13.5156,0
"12021",334,2014-11-29,6.43,9.7608,13.3599,0
"12022",335,2014-11-30,6.96,9.6018,13.2046,0
"12023",336,2014-12-01,8.68,9.4434,13.0546,0
"12024",337,2014-12-02,9.25,9.2865,12.9072,0
"12025",338,2014-12-03,9.13,9.1319,12.761,0
"12026",339,2014-12-04,9,8.9805,12.6149,0
"12027",340,2014-12-05,8.53,8.8322,12.4736,0
"12028",341,2014-12-06,9.17,8.6849,12.3315,0
"12029",342,2014-12-07,9.22,8.5388,12.1905,0
"12030",343,2014-12-08,7.75,8.3956,12.0514,0
"12031",344,2014-12-09,7.78,8.2551,11.9139,0
"12032",345,2014-12-10,7.72,8.1163,11.7759,0
"12033",346,2014-12-11,6.82,7.9802,11.6431,0
"12034",347,2014-12-12,6.08,7.8476,11.5173,0
"12035",348,2014-12-13,5.53,7.7193,11.3912,0
"12036",349,2014-12-14,5.38,7.5941,11.2689,0
"12037",350,2014-12-15,5.9,7.4708,11.152,0
"12038",351,2014-12-16,6.28,7.3496,11.0463,0
"12039",352,2014-12-17,7.43,7.2318,10.9447,0
"12040",353,2014-12-18,7.03,7.119,10.8438,0
"12041",354,2014-12-19,6.08,7.0125,10.7459,0
"12042",355,2014-12-20,4.95,6.9116,10.6552,0
"12043",356,2014-12-21,4.62,6.8156,10.5678,0
"12044",357,2014-12-22,4.78,6.7238,10.4795,0
"12045",358,2014-12-23,6.43,6.6371,10.3959,0
"12046",359,2014-12-24,7.83,6.5553,10.3151,0
"12047",360,2014-12-25,9.79,6.4788,10.2468,0
"12048",361,2014-12-26,8.77,6.4067,10.1791,0
"12049",362,2014-12-27,8.47,6.3381,10.113,0
"12050",363,2014-12-28,9.09,6.2717,10.0359,0
"12051",364,2014-12-29,9.34,6.2073,9.9708,0
"12052",365,2014-12-30,7.73,6.1436,9.912,0
"12053",366,2014-12-31,6.04,6.0814,9.8597,0
"12054",1,2015-01-01,5.16,6.0213,9.8011,0
"12055",2,2015-01-02,5.28,5.9619,9.754,0
"12056",3,2015-01-03,5.8,5.9009,9.7066,0
"12057",4,2015-01-04,7.57,5.8374,9.6579,0
"12058",5,2015-01-05,9.23,5.7714,9.6088,0
"12059",6,2015-01-06,6.05,5.7045,9.5577,0
"12060",7,2015-01-07,4.29,5.6374,9.5112,0
"12061",8,2015-01-08,0.08,5.5699,9.4651,0
"12062",9,2015-01-09,-0.66,5.502,9.4208,0
"12063",10,2015-01-10,-0.67,5.4345,9.3773,0
"12064",11,2015-01-11,-0.58,5.3679,9.3366,0
"12065",12,2015-01-12,1.03,5.3027,9.2992,0
"12066",13,2015-01-13,2.63,5.2419,9.2635,0
"12067",14,2015-01-14,2.42,5.1875,9.2345,0
"12068",15,2015-01-15,2.74,5.1398,9.2087,0
"12069",16,2015-01-16,3.6,5.0977,9.1791,0
"12070",17,2015-01-17,3.5,5.0599,9.1451,0
"12071",18,2015-01-18,4.43,5.0258,9.1079,0
"12072",19,2015-01-19,5.3,4.9966,9.0707,0
"12073",20,2015-01-20,5.44,4.973,9.0358,0
"12074",21,2015-01-21,5.24,4.9544,9.0038,0
"12075",22,2015-01-22,5.2,4.9391,8.9754,0
"12076",23,2015-01-23,4.89,4.9265,8.9499,0
"12077",24,2015-01-24,5.36,4.9139,8.9199,0
"12078",25,2015-01-25,5,4.8999,8.8824,0
"12079",26,2015-01-26,5.64,4.8851,8.8452,0
"12080",27,2015-01-27,4.93,4.872,8.8028,0
"12081",28,2015-01-28,2.9,4.8633,8.7773,0
"12082",29,2015-01-29,1.92,4.8586,8.7576,0
"12083",30,2015-01-30,2.78,4.8581,8.7475,0
"12084",31,2015-01-31,1.05,4.8622,8.7375,0
"12085",32,2015-02-01,0.99,4.8726,8.7415,0
"12086",33,2015-02-02,3.38,4.8924,8.7525,0
"12087",34,2015-02-03,2.1,4.9223,8.7727,0
"12088",35,2015-02-04,2.47,4.9625,8.8017,0
"12089",36,2015-02-05,3.36,5.0122,8.8341,0
"12090",37,2015-02-06,1.28,5.0696,8.8699,0
"12091",38,2015-02-07,1.44,5.1328,8.9063,0
"12092",39,2015-02-08,3.29,5.201,8.9503,0
"12093",40,2015-02-09,4.93,5.274,8.9925,0
"12094",41,2015-02-10,4.73,5.3505,9.0341,0
"12095",42,2015-02-11,3.22,5.4305,9.0845,0
"12096",43,2015-02-12,2.96,5.5118,9.1323,0
"12097",44,2015-02-13,1.56,5.5905,9.1835,0
"12098",45,2015-02-14,0.65,5.6664,9.2309,0
"12099",46,2015-02-15,-1.08,5.7408,9.2794,0
"12100",47,2015-02-16,-1.57,5.8161,9.3361,0
"12101",48,2015-02-17,-1.36,5.8954,9.4032,0
"12102",49,2015-02-18,-1.19,5.979,9.4767,0
"12103",50,2015-02-19,-1.33,6.0658,9.5594,0
"12104",51,2015-02-20,-1.62,6.1568,9.6482,0
"12105",52,2015-02-21,-1.6,6.2525,9.7369,0
"12106",53,2015-02-22,-1.05,6.3542,9.8334,0
"12107",54,2015-02-23,-0.82,6.4623,9.9337,0
"12108",55,2015-02-24,-1.1,6.5795,10.0538,0
"12109",56,2015-02-25,-0.43,6.7067,10.1928,0
"12110",57,2015-02-26,0.05,6.842,10.3477,0
"12111",58,2015-02-27,0.09,6.9817,10.5159,0
"12112",59,2015-02-28,0.41,7.1233,10.6843,0
"12113",61,2015-03-01,0.47,7.4115,11.0181,0
"12114",62,2015-03-02,1.33,7.5576,11.189,0
"12115",63,2015-03-03,1.59,7.704,11.3502,0
"12116",64,2015-03-04,3.28,7.8476,11.5052,0
"12117",65,2015-03-05,4.5,7.9885,11.6533,0
"12118",66,2015-03-06,2.26,8.126,11.795,0
"12119",67,2015-03-07,2.42,8.2612,11.936,0
"12120",68,2015-03-08,5.01,8.3979,12.0772,0
"12121",69,2015-03-09,6.77,8.539,12.2196,0
"12122",70,2015-03-10,7.24,8.6832,12.3589,0
"12123",71,2015-03-11,9.1,8.8316,12.507,0
"12124",72,2015-03-12,9.57,8.9842,12.6572,0
"12125",73,2015-03-13,9.35,9.1412,12.8028,0
"12126",74,2015-03-14,9.88,9.3031,12.9569,0
"12127",75,2015-03-15,11.13,9.4715,13.1131,0
"12128",76,2015-03-16,10.52,9.6452,13.2698,0
"12129",77,2015-03-17,9.73,9.8222,13.4245,0
"12130",78,2015-03-18,8.61,10.0014,13.5852,0
"12131",79,2015-03-19,8.51,10.1795,13.7394,0
"12132",80,2015-03-20,7.33,10.3563,13.9018,0
"12133",81,2015-03-21,7.45,10.5331,14.0602,0
"12134",82,2015-03-22,8.9,10.7089,14.2141,0
"12135",83,2015-03-23,8.66,10.8835,14.3766,0
"12136",84,2015-03-24,7.77,11.0559,14.5345,0
"12137",85,2015-03-25,7.63,11.2245,14.6995,0
"12138",86,2015-03-26,9.96,11.3884,14.8566,0
"12139",87,2015-03-27,10.05,11.5488,15.0043,0
"12140",88,2015-03-28,8.15,11.7091,15.1545,0
"12141",89,2015-03-29,6.23,11.8693,15.3095,0
"12142",90,2015-03-30,6.62,12.0308,15.4585,0
"12143",91,2015-03-31,8.79,12.1943,15.6099,0
"12144",92,2015-04-01,10,12.3604,15.7625,0
"12145",93,2015-04-02,11.01,12.5287,15.9123,0
"12146",94,2015-04-03,13.44,12.6979,16.0677,0
"12147",95,2015-04-04,14.59,12.869,16.2253,0
"12148",96,2015-04-05,13.25,13.0438,16.386,0
"12149",97,2015-04-06,13.92,13.2223,16.5527,0
"12150",98,2015-04-07,14.64,13.4043,16.7245,0
"12151",99,2015-04-08,13.84,13.5859,16.8968,0
"12152",100,2015-04-09,12.21,13.7649,17.0704,0
"12153",101,2015-04-10,12.63,13.9414,17.2455,0
"12154",102,2015-04-11,15.47,14.1148,17.4184,0
"12155",103,2015-04-12,15.33,14.2856,17.5934,0
"12156",104,2015-04-13,16.02,14.4541,17.7742,0
"12157",105,2015-04-14,16.46,14.621,17.9543,0
"12158",106,2015-04-15,15.33,14.7856,18.1308,0
"12159",107,2015-04-16,15.48,14.9473,18.3055,0
"12160",108,2015-04-17,16.36,15.1081,18.4823,0
"12161",109,2015-04-18,18.11,15.2684,18.6515,0
"12162",110,2015-04-19,17.52,15.4306,18.8206,0
"12163",111,2015-04-20,17.25,15.5963,18.9901,0
"12164",112,2015-04-21,18.51,15.7656,19.1611,0
"12165",113,2015-04-22,18.02,15.9379,19.3378,0
"12166",114,2015-04-23,17.1,16.1108,19.5075,0
"12167",115,2015-04-24,15.21,16.283,19.68,0
"12168",116,2015-04-25,13.29,16.4571,19.8464,0
"12169",117,2015-04-26,12.88,16.6356,20.0149,0
"12170",118,2015-04-27,14.12,16.8179,20.1844,0
"12171",119,2015-04-28,14.68,16.9994,20.3413,0
"12172",120,2015-04-29,15.9,17.1802,20.4866,0
"12173",121,2015-04-30,16.79,17.3582,20.6351,0
"12174",122,2015-05-01,14.87,17.533,20.7789,0
"12175",123,2015-05-02,14.09,17.7044,20.9309,0
"12176",124,2015-05-03,16.46,17.8725,21.0838,0
"12177",125,2015-05-04,18.84,18.04,21.2405,0
"12178",126,2015-05-05,20.04,18.2095,21.4041,0
"12179",127,2015-05-06,20.78,18.3775,21.5653,0
"12180",128,2015-05-07,21,18.5419,21.7265,0
"12181",129,2015-05-08,21.46,18.7034,21.8887,0
"12182",130,2015-05-09,22.7,18.8654,22.061,1
"12183",131,2015-05-10,23.86,19.0297,22.243,1
"12184",132,2015-05-11,23.03,19.1987,22.4302,1
"12185",133,2015-05-12,23.61,19.3728,22.6215,1
"12186",134,2015-05-13,22.83,19.5508,22.8175,1
"12187",135,2015-05-14,20.28,19.7297,23.0056,0
"12188",136,2015-05-15,20.18,19.9083,23.1873,0
"12189",137,2015-05-16,21.31,20.0858,23.3671,0
"12190",138,2015-05-17,22.71,20.2644,23.5461,0
"12191",139,2015-05-18,24.18,20.4443,23.7201,0
"12192",140,2015-05-19,24.62,20.6264,23.8924,0
"12193",141,2015-05-20,24.33,20.8096,24.0728,0
"12194",142,2015-05-21,20.31,20.991,24.2427,0
"12195",143,2015-05-22,18.9,21.1689,24.4173,0
"12196",144,2015-05-23,20.28,21.3426,24.5876,0
"12197",145,2015-05-24,20.47,21.5142,24.7548,0
"12198",146,2015-05-25,21.69,21.6873,24.9236,0
"12199",147,2015-05-26,23.01,21.8602,25.094,0
"12200",148,2015-05-27,24.21,22.0319,25.2609,0
"12201",149,2015-05-28,24.05,22.2011,25.4295,0
"12202",150,2015-05-29,24.59,22.3695,25.6025,0
"12203",151,2015-05-30,25.56,22.5376,25.7773,0
"12204",152,2015-05-31,26,22.7064,25.9525,0
"12205",153,2015-06-01,26.14,22.8766,26.1302,0
"12206",154,2015-06-02,24.58,23.0476,26.2985,0
"12207",155,2015-06-03,19.96,23.2198,26.4651,0
"12208",156,2015-06-04,18.36,23.3916,26.626,0
"12209",157,2015-06-05,18.65,23.5615,26.7773,0
"12210",158,2015-06-06,20.38,23.7317,26.9273,0
"12211",159,2015-06-07,21.81,23.9032,27.0724,0
"12212",160,2015-06-08,22.9,24.0759,27.2134,0
"12213",161,2015-06-09,24.42,24.2477,27.3438,0
"12214",162,2015-06-10,25.29,24.4164,27.4598,0
"12215",163,2015-06-11,26.1,24.5795,27.5645,0
"12216",164,2015-06-12,27.73,24.7359,27.6605,1
"12217",165,2015-06-13,28.36,24.8861,27.7494,1
"12218",166,2015-06-14,28.64,25.0319,27.8335,1
"12219",167,2015-06-15,28.93,25.1744,27.9174,1
"12220",168,2015-06-16,29.06,25.316,28.0045,1
"12221",169,2015-06-17,28.72,25.4559,28.0974,1
"12222",170,2015-06-18,27.95,25.5936,28.1961,1
"12223",171,2015-06-19,28.23,25.7273,28.2965,1
"12224",172,2015-06-20,29.04,25.8563,28.3893,1
"12225",173,2015-06-21,28.8,25.9813,28.4834,1
"12226",174,2015-06-22,29.26,26.1027,28.5679,1
"12227",175,2015-06-23,29.61,26.2216,28.6518,1
"12228",176,2015-06-24,29.81,26.3383,28.7346,1
"12229",177,2015-06-25,28.8,26.4523,28.8157,0
"12230",178,2015-06-26,27.33,26.563,28.8904,0
"12231",179,2015-06-27,25.58,26.6678,28.9626,0
"12232",180,2015-06-28,26.15,26.7672,29.0271,0
"12233",181,2015-06-29,26.08,26.8619,29.086,0
"12234",182,2015-06-30,27.09,26.9528,29.1449,0
"12235",183,2015-07-01,27.28,27.0414,29.2005,0
"12236",184,2015-07-02,27.12,27.1281,29.2537,0
"12237",185,2015-07-03,26.8,27.213,29.3084,0
"12238",186,2015-07-04,26.8,27.296,29.3612,0
"12239",187,2015-07-05,27.32,27.3757,29.4129,0
"12240",188,2015-07-06,27.93,27.4499,29.4668,0
"12241",189,2015-07-07,28.67,27.5184,29.5229,0
"12242",190,2015-07-08,29.17,27.582,29.5798,0
"12243",191,2015-07-09,29.23,27.6402,29.6326,0
"12244",192,2015-07-10,28.92,27.6927,29.6831,0
"12245",193,2015-07-11,27.18,27.7402,29.7347,0
"12246",194,2015-07-12,26.44,27.7829,29.786,0
"12247",195,2015-07-13,27.36,27.8206,29.8372,0
"12248",196,2015-07-14,27.15,27.8548,29.8848,0
"12249",197,2015-07-15,27.38,27.8865,29.9292,0
"12250",198,2015-07-16,26.67,27.9169,29.9714,0
"12251",199,2015-07-17,26.49,27.9444,30.0087,0
"12252",200,2015-07-18,27.29,27.9678,30.0383,0
"12253",201,2015-07-19,28.59,27.9858,30.0626,0
"12254",202,2015-07-20,29.95,27.9986,30.0835,0
"12255",203,2015-07-21,30.45,28.0071,30.1031,0
"12256",204,2015-07-22,29.93,28.0115,30.1195,0
"12257",205,2015-07-23,29.2,28.0125,30.1343,0
"12258",206,2015-07-24,29.04,28.0114,30.1425,0
"12259",207,2015-07-25,28.63,28.0066,30.1494,0
"12260",208,2015-07-26,28.59,27.9965,30.1491,0
"12261",209,2015-07-27,28.05,27.9814,30.1397,0
"12262",210,2015-07-28,28.5,27.964,30.1236,0
"12263",211,2015-07-29,29.15,27.946,30.1066,0
"12264",212,2015-07-30,29.41,27.9273,30.0879,0
"12265",213,2015-07-31,29.39,27.9065,30.0648,0
"12266",214,2015-08-01,29.14,27.883,30.0394,0
"12267",215,2015-08-02,28.94,27.856,30.011,0
"12268",216,2015-08-03,28.94,27.8249,29.9775,0
"12269",217,2015-08-04,29.21,27.7882,29.9411,0
"12270",218,2015-08-05,29.18,27.7479,29.9016,0
"12271",219,2015-08-06,28.8,27.7059,29.8585,0
"12272",220,2015-08-07,26.96,27.6622,29.8121,0
"12273",221,2015-08-08,24.56,27.6167,29.7584,0
"12274",222,2015-08-09,24.42,27.57,29.7023,0
"12275",223,2015-08-10,25.35,27.5237,29.6463,0
"12276",224,2015-08-11,25.59,27.4778,29.586,0
"12277",225,2015-08-12,26.58,27.431,29.5214,0
"12278",226,2015-08-13,27.14,27.3837,29.4557,0
"12279",227,2015-08-14,27.68,27.3348,29.3924,0
"12280",228,2015-08-15,27.73,27.2835,29.333,0
"12281",229,2015-08-16,27.83,27.2285,29.274,0
"12282",230,2015-08-17,28.17,27.1694,29.2139,0
"12283",231,2015-08-18,28.17,27.1069,29.1556,0
"12284",232,2015-08-19,28.73,27.0421,29.0931,0
"12285",233,2015-08-20,28.85,26.9747,29.027,0
"12286",234,2015-08-21,28.61,26.9039,28.957,0
"12287",235,2015-08-22,27.66,26.8306,28.8829,0
"12288",236,2015-08-23,26.74,26.7548,28.8075,0
"12289",237,2015-08-24,26.87,26.676,28.7297,0
"12290",238,2015-08-25,27.38,26.5965,28.6496,0
"12291",239,2015-08-26,26.89,26.5178,28.568,0
"12292",240,2015-08-27,25.86,26.4389,28.4884,0
"12293",241,2015-08-28,25.68,26.3571,28.4114,0
"12294",242,2015-08-29,25.92,26.2708,28.3342,0
"12295",243,2015-08-30,26.19,26.1795,28.2549,0
"12296",244,2015-08-31,26.4,26.0833,28.1719,0
"12297",245,2015-09-01,26,25.9823,28.0858,0
"12298",246,2015-09-02,27.02,25.8775,27.9952,0
"12299",247,2015-09-03,28.04,25.7696,27.9069,0
"12300",248,2015-09-04,27.53,25.6585,27.8143,0
"12301",249,2015-09-05,27.66,25.5425,27.7208,0
"12302",250,2015-09-06,27.79,25.4208,27.623,1
"12303",251,2015-09-07,27.92,25.2953,27.5164,1
"12304",252,2015-09-08,28.04,25.1678,27.4077,1
"12305",253,2015-09-09,28.81,25.0387,27.3005,1
"12306",254,2015-09-10,28.01,24.9054,27.187,1
"12307",255,2015-09-11,26.8,24.767,27.0722,0
"12308",256,2015-09-12,25.86,24.6236,26.9556,0
"12309",257,2015-09-13,24.93,24.4754,26.834,0
"12310",258,2015-09-14,23.33,24.3235,26.7079,0
"12311",259,2015-09-15,23.25,24.1692,26.5764,0
"12312",260,2015-09-16,24,24.012,26.4447,0
"12313",261,2015-09-17,24.69,23.8522,26.3147,0
"12314",262,2015-09-18,25.32,23.6888,26.1848,0
"12315",263,2015-09-19,26.42,23.5205,26.0532,0
"12316",264,2015-09-20,26.13,23.3478,25.9234,0
"12317",265,2015-09-21,23.73,23.1723,25.7953,0
"12318",266,2015-09-22,22.2,22.9946,25.6699,0
"12319",267,2015-09-23,21.92,22.8152,25.5424,0
"12320",268,2015-09-24,21.3,22.6339,25.4124,0
"12321",269,2015-09-25,21.09,22.4488,25.2722,0
"12322",270,2015-09-26,21.18,22.2588,25.1187,0
"12323",271,2015-09-27,21.81,22.066,24.9453,0
"12324",272,2015-09-28,23.45,21.8713,24.7726,0
"12325",273,2015-09-29,24.57,21.675,24.5972,0
"12326",274,2015-09-30,25.04,21.4787,24.4213,0
"12327",275,2015-10-01,22.73,21.2822,24.245,0
"12328",276,2015-10-02,19.43,21.0847,24.0694,0
"12329",277,2015-10-03,19.14,20.8849,23.8938,0
"12330",278,2015-10-04,19.45,20.683,23.717,0
"12331",279,2015-10-05,18.45,20.4805,23.5344,0
"12332",280,2015-10-06,18.4,20.2781,23.3387,0
"12333",281,2015-10-07,18.99,20.0768,23.1454,0
"12334",282,2015-10-08,19.86,19.8746,22.9602,0
"12335",283,2015-10-09,20.95,19.6677,22.7663,0
"12336",284,2015-10-10,20.35,19.4553,22.5638,0
"12337",285,2015-10-11,18.89,19.2395,22.3607,0
"12338",286,2015-10-12,19.42,19.0234,22.155,0
"12339",287,2015-10-13,20.27,18.8089,21.9497,0
"12340",288,2015-10-14,20.24,18.5964,21.7493,0
"12341",289,2015-10-15,19.76,18.3837,21.5495,0
"12342",290,2015-10-16,18.25,18.169,21.3423,0
"12343",291,2015-10-17,17.16,17.9528,21.1343,0
"12344",292,2015-10-18,15.38,17.7348,20.9249,0
"12345",293,2015-10-19,13.71,17.516,20.7114,0
"12346",294,2015-10-20,13.88,17.3002,20.4958,0
"12347",295,2015-10-21,15.11,17.0892,20.2792,0
"12348",296,2015-10-22,16.16,16.88,20.0615,0
"12349",297,2015-10-23,16.85,16.6694,19.832,0
"12350",298,2015-10-24,16.37,16.4568,19.5933,0
"12351",299,2015-10-25,16.54,16.2415,19.3507,0
"12352",300,2015-10-26,15.5,16.0265,19.1181,0
"12353",301,2015-10-27,14.66,15.8131,18.9042,0
"12354",302,2015-10-28,16.38,15.6004,18.714,0
"12355",303,2015-10-29,18.55,15.3883,18.5198,0
"12356",304,2015-10-30,18.06,15.1774,18.3224,0
"12357",305,2015-10-31,16.28,14.9666,18.1223,0
"12358",306,2015-11-01,16.05,14.7565,17.9127,0
"12359",307,2015-11-02,16.49,14.5487,17.7052,0
"12360",308,2015-11-03,16.72,14.344,17.5037,0
"12361",309,2015-11-04,16.65,14.1418,17.2977,0
"12362",310,2015-11-05,17.67,13.9428,17.1032,0
"12363",311,2015-11-06,18.9,13.7469,16.9218,0
"12364",312,2015-11-07,19.33,13.5535,16.7422,0
"12365",313,2015-11-08,16.4,13.363,16.5608,0
"12366",314,2015-11-09,14.57,13.1783,16.3956,0
"12367",315,2015-11-10,16.23,12.9994,16.2363,0
"12368",316,2015-11-11,16.14,12.8252,16.0789,0
"12369",317,2015-11-12,15.8,12.6525,15.9269,0
"12370",318,2015-11-13,15.49,12.48,15.7762,0
"12371",319,2015-11-14,12.99,12.3077,15.6211,0
"12372",320,2015-11-15,11.92,12.1363,15.4594,0
"12373",321,2015-11-16,12.3,11.9662,15.3066,0
"12374",322,2015-11-17,12.86,11.7965,15.1546,0
"12375",323,2015-11-18,13.67,11.6255,15.0009,0
"12376",324,2015-11-19,14.74,11.4545,14.8449,0
"12377",325,2015-11-20,14.72,11.2817,14.6935,0
"12378",326,2015-11-21,12.6,11.1065,14.5396,0
"12379",327,2015-11-22,12.46,10.9302,14.3814,0
"12380",328,2015-11-23,9.21,10.7557,14.2314,0
"12381",329,2015-11-24,8.34,10.5838,14.0846,0
"12382",330,2015-11-25,8.9,10.4155,13.9445,0
"12383",331,2015-11-26,10.31,10.2496,13.806,0
"12384",332,2015-11-27,11.68,10.0848,13.6679,0
"12385",333,2015-11-28,12.5,9.9213,13.5156,0
"12386",334,2015-11-29,12.9,9.7608,13.3599,0
"12387",335,2015-11-30,12.07,9.6018,13.2046,0
"12388",336,2015-12-01,12.85,9.4434,13.0546,0
"12389",337,2015-12-02,13.43,9.2865,12.9072,0
"12390",338,2015-12-03,12.85,9.1319,12.761,0
"12391",339,2015-12-04,10.48,8.9805,12.6149,0
"12392",340,2015-12-05,9.64,8.8322,12.4736,0
"12393",341,2015-12-06,9.28,8.6849,12.3315,0
"12394",342,2015-12-07,9.39,8.5388,12.1905,0
"12395",343,2015-12-08,9.19,8.3956,12.0514,0
"12396",344,2015-12-09,9.42,8.2551,11.9139,0
"12397",345,2015-12-10,10.6,8.1163,11.7759,0
"12398",346,2015-12-11,11.42,7.9802,11.6431,0
"12399",347,2015-12-12,12.28,7.8476,11.5173,1
"12400",348,2015-12-13,12.9,7.7193,11.3912,1
"12401",349,2015-12-14,13.62,7.5941,11.2689,1
"12402",350,2015-12-15,14.97,7.4708,11.152,1
"12403",351,2015-12-16,13.49,7.3496,11.0463,1
"12404",352,2015-12-17,13.29,7.2318,10.9447,1
"12405",353,2015-12-18,12.94,7.119,10.8438,1
"12406",354,2015-12-19,9.2,7.0125,10.7459,0
"12407",355,2015-12-20,7.5,6.9116,10.6552,0
"12408",356,2015-12-21,8.12,6.8156,10.5678,0
"12409",357,2015-12-22,9.61,6.7238,10.4795,0
"12410",358,2015-12-23,11.03,6.6371,10.3959,1
"12411",359,2015-12-24,13.85,6.5553,10.3151,1
"12412",360,2015-12-25,15.5,6.4788,10.2468,1
"12413",361,2015-12-26,15.58,6.4067,10.1791,1
"12414",362,2015-12-27,15.64,6.3381,10.113,1
"12415",363,2015-12-28,14.73,6.2717,10.0359,1
"12416",364,2015-12-29,13.59,6.2073,9.9708,1
"12417",365,2015-12-30,13.88,6.1436,9.912,1
"12418",366,2015-12-31,14.1,6.0814,9.8597,1
"12419",1,2016-01-01,12.6,6.0213,9.8011,1
"12420",2,2016-01-02,10.54,5.9619,9.754,1
"12421",3,2016-01-03,9.3,5.9009,9.7066,0
"12422",4,2016-01-04,7.53,5.8374,9.6579,0
"12423",5,2016-01-05,3.5,5.7714,9.6088,0
"12424",6,2016-01-06,2.7,5.7045,9.5577,0
"12425",7,2016-01-07,4.48,5.6374,9.5112,0
"12426",8,2016-01-08,6.51,5.5699,9.4651,0
"12427",9,2016-01-09,7.98,5.502,9.4208,0
"12428",10,2016-01-10,10.06,5.4345,9.3773,0
"12429",11,2016-01-11,8.85,5.3679,9.3366,0
"12430",12,2016-01-12,7.09,5.3027,9.2992,0
"12431",13,2016-01-13,5.2,5.2419,9.2635,0
"12432",14,2016-01-14,4.63,5.1875,9.2345,0
"12433",15,2016-01-15,5.63,5.1398,9.2087,0
"12434",16,2016-01-16,7.63,5.0977,9.1791,0
"12435",17,2016-01-17,6.75,5.0599,9.1451,0
"12436",18,2016-01-18,4.26,5.0258,9.1079,0
"12437",19,2016-01-19,0.53,4.9966,9.0707,0
"12438",20,2016-01-20,-0.28,4.973,9.0358,0
"12439",21,2016-01-21,0.87,4.9544,9.0038,0
"12440",22,2016-01-22,0.53,4.9391,8.9754,0
"12441",23,2016-01-23,2.9,4.9265,8.9499,0
"12442",24,2016-01-24,2.65,4.9139,8.9199,0
"12443",25,2016-01-25,3.04,4.8999,8.8824,0
"12444",26,2016-01-26,4.36,4.8851,8.8452,0
"12445",27,2016-01-27,5.63,4.872,8.8028,0
"12446",28,2016-01-28,5.3,4.8633,8.7773,0
"12447",29,2016-01-29,5.47,4.8586,8.7576,0
"12448",30,2016-01-30,4.21,4.8581,8.7475,0
"12449",31,2016-01-31,5.23,4.8622,8.7375,0
"12450",32,2016-02-01,7.75,4.8726,8.7415,0
"12451",33,2016-02-02,9.23,4.8924,8.7525,0
"12452",34,2016-02-03,9.55,4.9223,8.7727,0
"12453",35,2016-02-04,11.3,4.9625,8.8017,0
"12454",36,2016-02-05,8.57,5.0122,8.8341,0
"12455",37,2016-02-06,6.99,5.0696,8.8699,0
"12456",38,2016-02-07,6.02,5.1328,8.9063,0
"12457",39,2016-02-08,5.64,5.201,8.9503,0
"12458",40,2016-02-09,6.06,5.274,8.9925,0
"12459",41,2016-02-10,6.03,5.3505,9.0341,0
"12460",42,2016-02-11,4.3,5.4305,9.0845,0
"12461",43,2016-02-12,2.12,5.5118,9.1323,0
"12462",44,2016-02-13,1.48,5.5905,9.1835,0
"12463",45,2016-02-14,-0.42,5.6664,9.2309,0
"12464",46,2016-02-15,0.08,5.7408,9.2794,0
"12465",47,2016-02-16,3.42,5.8161,9.3361,0
"12466",48,2016-02-17,5.43,5.8954,9.4032,0
"12467",49,2016-02-18,5.32,5.979,9.4767,0
"12468",50,2016-02-19,3.98,6.0658,9.5594,0
"12469",51,2016-02-20,5.48,6.1568,9.6482,0
"12470",52,2016-02-21,7.75,6.2525,9.7369,0
"12471",53,2016-02-22,8.8,6.3542,9.8334,0
"12472",54,2016-02-23,8.38,6.4623,9.9337,0
"12473",55,2016-02-24,9.25,6.5795,10.0538,0
"12474",56,2016-02-25,10.47,6.7067,10.1928,0
"12475",57,2016-02-26,7.92,6.842,10.3477,0
"12476",58,2016-02-27,6.77,6.9817,10.5159,0
"12477",59,2016-02-28,7.55,7.1233,10.6843,0
"12478",60,2016-02-29,8.81,7.2665,10.8546,0
"12479",61,2016-03-01,9.89,7.4115,11.0181,0
"12480",62,2016-03-02,10.99,7.5576,11.189,0
"12481",63,2016-03-03,7.81,7.704,11.3502,0
"12482",64,2016-03-04,6.32,7.8476,11.5052,0
"12483",65,2016-03-05,5.72,7.9885,11.6533,0
"12484",66,2016-03-06,6.55,8.126,11.795,0
"12485",67,2016-03-07,7.83,8.2612,11.936,0
"12486",68,2016-03-08,9.93,8.3979,12.0772,0
"12487",69,2016-03-09,12.05,8.539,12.2196,0
"12488",70,2016-03-10,14.41,8.6832,12.3589,1
"12489",71,2016-03-11,15.86,8.8316,12.507,1
"12490",72,2016-03-12,14.17,8.9842,12.6572,1
"12491",73,2016-03-13,13.28,9.1412,12.8028,1
"12492",74,2016-03-14,13.57,9.3031,12.9569,1
"12493",75,2016-03-15,13.53,9.4715,13.1131,1
"12494",76,2016-03-16,14.33,9.6452,13.2698,1
"12495",77,2016-03-17,15.39,9.8222,13.4245,1
"12496",78,2016-03-18,15.46,10.0014,13.5852,1
"12497",79,2016-03-19,13.03,10.1795,13.7394,0
"12498",80,2016-03-20,9.42,10.3563,13.9018,0
"12499",81,2016-03-21,8.95,10.5331,14.0602,0
"12500",82,2016-03-22,9.98,10.7089,14.2141,0
"12501",83,2016-03-23,11.5,10.8835,14.3766,0
